-42.818642152167975,-54.64827651989681,-42.41245036571699,79.41149367445843,-91.0037724508984,-3.863092730514282,80.1622241890594,80.36243464311974,80.2239065694861,53.96113201964803,1
33.58399976072542,-3.601016453426581,84.62877754337154,14.77255479253003,-83.69505381428274,-4.345587034805519,72.26999821972572,-28.23324763310697,60.444786401428786,55.409195036810445,1
59.83159422095642,43.212610683911635,-0.6752371873657239,4.3569533429772065,-70.58280154592262,87.6932628037753,-18.36719982005644,-72.43866604261325,31.408854814540206,21.4127006821862,-1
-68.27897894138526,48.670579114002464,88.60976212752402,-39.561794614389626,12.504568720916026,52.45340450748941,-89.6775633858587,-55.010491862047715,4.993100650969922,-4.280928521669438,1
15.455805846626248,-85.48504039105785,31.118790248967855,-4.014862199121197,73.5377754362284,-17.644541887528533,-44.310677862743475,-44.55916286861144,-12.070919639700776,72.19673983564789,-1
19.579995762217024,-12.750794728568522,4.986816848693508,-5.646569770035285,48.816088821012016,90.5650629892954,-94.58786919057694,-64.37846880831287,-12.365065231804735,-65.88521809964638,-1
-5.742566520367092,42.22436340305717,-31.23550174824952,79.6545328985107,-59.619569320012154,62.74771212576732,90.51913438931231,-96.50444232387905,-84.0596765927572,-71.9764658674913,-1
-63.77013009306394,33.86308327270032,81.25084734757365,26.741948684622187,8.848924196722919,-23.727204963686717,12.392359646077765,0.21040004709267635,60.89078466572454,68.4808856049905,1
27.129064390522643,-98.99489932693761,-91.43253576220032,45.314141665558736,-41.33449934184834,67.06987590169865,-80.87874317215844,-69.93678617540056,95.52408465508805,14.59131181981168,-1
93.96420901570895,-44.04661382259183,97.97843244797494,-30.968507172803967,4.035880379704153,92.84519117535012,41.85344094422686,0.6395874510001391,52.17875442219295,73.9248978289312,-1
-36.91862085039745,-42.54846102458647,-38.79877895821136,-23.114253386523416,4.096682878109675,15.933782595525514,35.00213853616688,40.52692012204457,54.873757436433635,-36.13658673190982,-1
